record_id,month,day,year,City,country_id,Country,Latitude,Longitude,AverageTemperatureUncertaintyCels,AverageTemperatureCels
474667,4,1,1877,Auckland,NEW,New Zealand,36.17S,175.03E,1.2739999999999994,15.521999999999998
474668,5,1,1877,Auckland,NEW,New Zealand,36.17S,175.03E,0.7489999999999991,13.672
474669,6,1,1877,Auckland,NEW,New Zealand,36.17S,175.03E,1.5639999999999985,12.346
474670,7,1,1877,Auckland,NEW,New Zealand,36.17S,175.03E,0.6750000000000019,10.948999999999998
474671,8,1,1877,Auckland,NEW,New Zealand,36.17S,175.03E,1.0020000000000016,11.710999999999999
474672,9,1,1877,Auckland,NEW,New Zealand,36.17S,175.03E,0.6659999999999991,11.914
474673,10,1,1877,Auckland,NEW,New Zealand,36.17S,175.03E,0.8539999999999992,13.665999999999999
474674,11,1,1877,Auckland,NEW,New Zealand,36.17S,175.03E,0.9369999999999992,15.430999999999997
474675,12,1,1877,Auckland,NEW,New Zealand,36.17S,175.03E,2.0590000000000015,16.605
474676,1,1,1878,Auckland,NEW,New Zealand,36.17S,175.03E,1.3210000000000004,16.902
474677,2,1,1878,Auckland,NEW,New Zealand,36.17S,175.03E,1.7340000000000009,17.318
474678,3,1,1878,Auckland,NEW,New Zealand,36.17S,175.03E,1.2580000000000011,17.820999999999998
474679,4,1,1878,Auckland,NEW,New Zealand,36.17S,175.03E,1.1090000000000009,16.77
474680,5,1,1878,Auckland,NEW,New Zealand,36.17S,175.03E,1.1399999999999997,13.406999999999998
474681,6,1,1878,Auckland,NEW,New Zealand,36.17S,175.03E,0.9990000000000008,13.021
474682,7,1,1878,Auckland,NEW,New Zealand,36.17S,175.03E,0.8530000000000015,11.357
474683,8,1,1878,Auckland,NEW,New Zealand,36.17S,175.03E,0.8439999999999988,10.948
474684,9,1,1878,Auckland,NEW,New Zealand,36.17S,175.03E,0.9400000000000001,13.365
474685,10,1,1878,Auckland,NEW,New Zealand,36.17S,175.03E,0.8010000000000004,13.465
474686,11,1,1878,Auckland,NEW,New Zealand,36.17S,175.03E,1.2460000000000013,15.731000000000002
474687,12,1,1878,Auckland,NEW,New Zealand,36.17S,175.03E,1.3669999999999998,18.246
474688,1,1,1879,Auckland,NEW,New Zealand,36.17S,175.03E,0.9840000000000002,17.901
474689,2,1,1879,Auckland,NEW,New Zealand,36.17S,175.03E,1.1020000000000014,17.447999999999997
474690,3,1,1879,Auckland,NEW,New Zealand,36.17S,175.03E,0.6389999999999989,18.136000000000003
474691,4,1,1879,Auckland,NEW,New Zealand,36.17S,175.03E,1.343999999999998,14.962000000000002
474692,5,1,1879,Auckland,NEW,New Zealand,36.17S,175.03E,1.1659999999999984,14.943999999999999
474693,6,1,1879,Auckland,NEW,New Zealand,36.17S,175.03E,0.8049999999999989,12.379000000000001
474694,7,1,1879,Auckland,NEW,New Zealand,36.17S,175.03E,1.0029999999999992,11.365
474695,8,1,1879,Auckland,NEW,New Zealand,36.17S,175.03E,0.7829999999999988,11.324000000000002
474696,9,1,1879,Auckland,NEW,New Zealand,36.17S,175.03E,0.7450000000000006,13.272999999999998
474697,10,1,1879,Auckland,NEW,New Zealand,36.17S,175.03E,0.7430000000000013,13.446000000000002
474698,11,1,1879,Auckland,NEW,New Zealand,36.17S,175.03E,0.8180000000000002,15.883
474699,12,1,1879,Auckland,NEW,New Zealand,36.17S,175.03E,0.8670000000000004,17.119
474700,1,1,1880,Auckland,NEW,New Zealand,36.17S,175.03E,1.1240000000000014,18.42
474701,2,1,1880,Auckland,NEW,New Zealand,36.17S,175.03E,1.055999999999998,19.697
474702,3,1,1880,Auckland,NEW,New Zealand,36.17S,175.03E,0.8199999999999995,18.805000000000003
474703,4,1,1880,Auckland,NEW,New Zealand,36.17S,175.03E,1.0160000000000007,16.959
474704,5,1,1880,Auckland,NEW,New Zealand,36.17S,175.03E,0.7060000000000007,14.981
474705,6,1,1880,Auckland,NEW,New Zealand,36.17S,175.03E,0.7029999999999997,12.305
474706,7,1,1880,Auckland,NEW,New Zealand,36.17S,175.03E,0.9280000000000004,11.915000000000001
474707,8,1,1880,Auckland,NEW,New Zealand,36.17S,175.03E,0.9310000000000013,11.658999999999997
474708,9,1,1880,Auckland,NEW,New Zealand,36.17S,175.03E,0.7249999999999999,13.152
474709,10,1,1880,Auckland,NEW,New Zealand,36.17S,175.03E,1.1510000000000018,13.54
474710,11,1,1880,Auckland,NEW,New Zealand,36.17S,175.03E,1.5440000000000016,15.721999999999998
474711,12,1,1880,Auckland,NEW,New Zealand,36.17S,175.03E,1.184,16.6
474712,1,1,1881,Auckland,NEW,New Zealand,36.17S,175.03E,1.3750000000000007,17.131
474713,2,1,1881,Auckland,NEW,New Zealand,36.17S,175.03E,0.9380000000000008,19.171000000000003
474714,3,1,1881,Auckland,NEW,New Zealand,36.17S,175.03E,0.8249999999999996,18.400999999999996
474715,4,1,1881,Auckland,NEW,New Zealand,36.17S,175.03E,0.7509999999999984,16.883
474716,5,1,1881,Auckland,NEW,New Zealand,36.17S,175.03E,1.0569999999999997,14.503000000000002
474717,6,1,1881,Auckland,NEW,New Zealand,36.17S,175.03E,1.3920000000000006,13.179999999999998
474718,7,1,1881,Auckland,NEW,New Zealand,36.17S,175.03E,0.6400000000000006,12.076
474719,8,1,1881,Auckland,NEW,New Zealand,36.17S,175.03E,0.6849999999999983,11.971000000000002
474720,9,1,1881,Auckland,NEW,New Zealand,36.17S,175.03E,0.5849999999999985,12.618
474721,10,1,1881,Auckland,NEW,New Zealand,36.17S,175.03E,0.721999999999999,13.562
474722,11,1,1881,Auckland,NEW,New Zealand,36.17S,175.03E,1.8120000000000007,15.504999999999999
474723,12,1,1881,Auckland,NEW,New Zealand,36.17S,175.03E,1.25,16.296
474724,1,1,1882,Auckland,NEW,New Zealand,36.17S,175.03E,1.3449999999999995,17.75
474725,2,1,1882,Auckland,NEW,New Zealand,36.17S,175.03E,1.1049999999999984,17.781999999999996
474726,3,1,1882,Auckland,NEW,New Zealand,36.17S,175.03E,0.6870000000000015,18.823
474727,4,1,1882,Auckland,NEW,New Zealand,36.17S,175.03E,0.8249999999999996,16.851999999999997
474728,5,1,1882,Auckland,NEW,New Zealand,36.17S,175.03E,0.8219999999999987,13.853999999999997
474729,6,1,1882,Auckland,NEW,New Zealand,36.17S,175.03E,0.8519999999999999,13.206999999999997
474730,7,1,1882,Auckland,NEW,New Zealand,36.17S,175.03E,0.5969999999999981,11.799
474732,9,1,1882,Auckland,NEW,New Zealand,36.17S,175.03E,0.5330000000000013,12.960999999999999
474733,10,1,1882,Auckland,NEW,New Zealand,36.17S,175.03E,0.5709999999999995,12.906999999999998
474734,11,1,1882,Auckland,NEW,New Zealand,36.17S,175.03E,0.9369999999999992,14.440999999999999
474735,12,1,1882,Auckland,NEW,New Zealand,36.17S,175.03E,0.7339999999999985,17.262999999999998
474736,1,1,1883,Auckland,NEW,New Zealand,36.17S,175.03E,1.3859999999999988,19.166
474737,2,1,1883,Auckland,NEW,New Zealand,36.17S,175.03E,1.0940000000000003,19.761
474738,3,1,1883,Auckland,NEW,New Zealand,36.17S,175.03E,1.2609999999999981,18.892
474739,4,1,1883,Auckland,NEW,New Zealand,36.17S,175.03E,0.5359999999999981,15.426000000000002
474740,5,1,1883,Auckland,NEW,New Zealand,36.17S,175.03E,0.5899999999999986,14.207
474741,6,1,1883,Auckland,NEW,New Zealand,36.17S,175.03E,0.5010000000000008,12.613999999999999
474742,7,1,1883,Auckland,NEW,New Zealand,36.17S,175.03E,0.9230000000000003,11.77
474743,8,1,1883,Auckland,NEW,New Zealand,36.17S,175.03E,1.307999999999999,11.283999999999999
474744,9,1,1883,Auckland,NEW,New Zealand,36.17S,175.03E,1.0870000000000009,11.925000000000002
474745,10,1,1883,Auckland,NEW,New Zealand,36.17S,175.03E,0.43699999999999994,12.805
474746,11,1,1883,Auckland,NEW,New Zealand,36.17S,175.03E,0.5330000000000013,14.105999999999998
474747,12,1,1883,Auckland,NEW,New Zealand,36.17S,175.03E,0.8029999999999996,15.652
474748,1,1,1884,Auckland,NEW,New Zealand,36.17S,175.03E,1.4650000000000003,15.775000000000002
474749,2,1,1884,Auckland,NEW,New Zealand,36.17S,175.03E,2.1189999999999998,16.773
474750,3,1,1884,Auckland,NEW,New Zealand,36.17S,175.03E,1.1290000000000018,16.828
474751,4,1,1884,Auckland,NEW,New Zealand,36.17S,175.03E,0.6759999999999996,15.0
474752,5,1,1884,Auckland,NEW,New Zealand,36.17S,175.03E,0.47499999999999826,12.838999999999999
474753,6,1,1884,Auckland,NEW,New Zealand,36.17S,175.03E,0.5380000000000015,12.352
474754,7,1,1884,Auckland,NEW,New Zealand,36.17S,175.03E,0.3840000000000011,11.645
474755,8,1,1884,Auckland,NEW,New Zealand,36.17S,175.03E,0.5870000000000017,12.132000000000001
474756,9,1,1884,Auckland,NEW,New Zealand,36.17S,175.03E,0.8530000000000015,12.315999999999999
474757,10,1,1884,Auckland,NEW,New Zealand,36.17S,175.03E,1.0190000000000015,13.118999999999998
474758,11,1,1884,Auckland,NEW,New Zealand,36.17S,175.03E,0.48900000000000116,13.933
474759,12,1,1884,Auckland,NEW,New Zealand,36.17S,175.03E,1.3979999999999986,15.904999999999998
474760,1,1,1885,Auckland,NEW,New Zealand,36.17S,175.03E,0.7319999999999993,16.912
474761,2,1,1885,Auckland,NEW,New Zealand,36.17S,175.03E,0.8410000000000019,18.183
474762,3,1,1885,Auckland,NEW,New Zealand,36.17S,175.03E,1.7190000000000003,17.4
474763,4,1,1885,Auckland,NEW,New Zealand,36.17S,175.03E,0.5559999999999989,15.194
474764,5,1,1885,Auckland,NEW,New Zealand,36.17S,175.03E,0.6099999999999994,13.726
474765,6,1,1885,Auckland,NEW,New Zealand,36.17S,175.03E,0.4210000000000017,12.860999999999999
474766,7,1,1885,Auckland,NEW,New Zealand,36.17S,175.03E,1.3129999999999993,12.122999999999998
474767,8,1,1885,Auckland,NEW,New Zealand,36.17S,175.03E,1.0530000000000013,11.290000000000001
474768,9,1,1885,Auckland,NEW,New Zealand,36.17S,175.03E,0.9970000000000014,12.083
474769,10,1,1885,Auckland,NEW,New Zealand,36.17S,175.03E,0.5690000000000003,12.840999999999998
474770,11,1,1885,Auckland,NEW,New Zealand,36.17S,175.03E,0.9530000000000014,14.547
474771,12,1,1885,Auckland,NEW,New Zealand,36.17S,175.03E,1.2199999999999989,16.342
474772,1,1,1886,Auckland,NEW,New Zealand,36.17S,175.03E,2.1159999999999988,18.439000000000004
474773,2,1,1886,Auckland,NEW,New Zealand,36.17S,175.03E,0.8739999999999999,19.54
474774,3,1,1886,Auckland,NEW,New Zealand,36.17S,175.03E,0.7169999999999987,18.157999999999998
474775,4,1,1886,Auckland,NEW,New Zealand,36.17S,175.03E,0.9659999999999986,16.683
474776,5,1,1886,Auckland,NEW,New Zealand,36.17S,175.03E,0.577999999999999,14.039000000000001
474777,6,1,1886,Auckland,NEW,New Zealand,36.17S,175.03E,0.4269999999999996,11.67
474778,7,1,1886,Auckland,NEW,New Zealand,36.17S,175.03E,0.6419999999999998,10.801
474779,8,1,1886,Auckland,NEW,New Zealand,36.17S,175.03E,1.311,11.416
474780,9,1,1886,Auckland,NEW,New Zealand,36.17S,175.03E,0.4300000000000005,11.766000000000002
474781,10,1,1886,Auckland,NEW,New Zealand,36.17S,175.03E,1.0399999999999998,13.086
474782,11,1,1886,Auckland,NEW,New Zealand,36.17S,175.03E,1.2900000000000016,15.194
474783,12,1,1886,Auckland,NEW,New Zealand,36.17S,175.03E,1.189,16.157
474784,1,1,1887,Auckland,NEW,New Zealand,36.17S,175.03E,1.5700000000000003,19.831000000000003
474785,2,1,1887,Auckland,NEW,New Zealand,36.17S,175.03E,1.9340000000000006,19.601000000000003
474786,3,1,1887,Auckland,NEW,New Zealand,36.17S,175.03E,0.9310000000000013,18.957000000000004
474787,4,1,1887,Auckland,NEW,New Zealand,36.17S,175.03E,1.072999999999998,16.862
474788,5,1,1887,Auckland,NEW,New Zealand,36.17S,175.03E,1.1979999999999988,14.110000000000001
474789,6,1,1887,Auckland,NEW,New Zealand,36.17S,175.03E,0.9169999999999984,13.042
474790,7,1,1887,Auckland,NEW,New Zealand,36.17S,175.03E,0.8739999999999999,11.810999999999998
474791,8,1,1887,Auckland,NEW,New Zealand,36.17S,175.03E,0.6430000000000015,10.457
474792,9,1,1887,Auckland,NEW,New Zealand,36.17S,175.03E,0.528000000000001,11.904
474793,10,1,1887,Auckland,NEW,New Zealand,36.17S,175.03E,0.6119999999999987,12.989999999999998
474794,11,1,1887,Auckland,NEW,New Zealand,36.17S,175.03E,0.8970000000000016,14.114999999999998
474795,12,1,1887,Auckland,NEW,New Zealand,36.17S,175.03E,0.755000000000001,15.819999999999999
474796,1,1,1888,Auckland,NEW,New Zealand,36.17S,175.03E,1.4789999999999992,17.359
474797,2,1,1888,Auckland,NEW,New Zealand,36.17S,175.03E,1.1689999999999994,17.014
474798,3,1,1888,Auckland,NEW,New Zealand,36.17S,175.03E,1.3589999999999987,17.233999999999998
474799,4,1,1888,Auckland,NEW,New Zealand,36.17S,175.03E,1.0650000000000008,14.876999999999999
474800,5,1,1888,Auckland,NEW,New Zealand,36.17S,175.03E,0.8750000000000016,13.882
474801,6,1,1888,Auckland,NEW,New Zealand,36.17S,175.03E,1.2099999999999984,12.144
474802,7,1,1888,Auckland,NEW,New Zealand,36.17S,175.03E,0.6670000000000008,11.815999999999999
474803,8,1,1888,Auckland,NEW,New Zealand,36.17S,175.03E,0.7419999999999997,12.237
474804,9,1,1888,Auckland,NEW,New Zealand,36.17S,175.03E,0.6639999999999999,12.014
474805,10,1,1888,Auckland,NEW,New Zealand,36.17S,175.03E,1.1269999999999984,13.043000000000001
474806,11,1,1888,Auckland,NEW,New Zealand,36.17S,175.03E,0.7040000000000014,13.492999999999999
474807,12,1,1888,Auckland,NEW,New Zealand,36.17S,175.03E,1.678999999999999,14.642999999999999
474808,1,1,1889,Auckland,NEW,New Zealand,36.17S,175.03E,0.7360000000000019,18.507
474809,2,1,1889,Auckland,NEW,New Zealand,36.17S,175.03E,0.7269999999999991,18.691
474810,3,1,1889,Auckland,NEW,New Zealand,36.17S,175.03E,0.7419999999999997,17.621
474811,4,1,1889,Auckland,NEW,New Zealand,36.17S,175.03E,0.7929999999999993,15.793
474812,5,1,1889,Auckland,NEW,New Zealand,36.17S,175.03E,0.5690000000000003,14.180999999999997
474813,6,1,1889,Auckland,NEW,New Zealand,36.17S,175.03E,1.7000000000000013,12.636
474814,7,1,1889,Auckland,NEW,New Zealand,36.17S,175.03E,1.084,11.744000000000002
474815,8,1,1889,Auckland,NEW,New Zealand,36.17S,175.03E,0.8620000000000003,11.563
474816,9,1,1889,Auckland,NEW,New Zealand,36.17S,175.03E,1.5379999999999998,13.280000000000001
474817,10,1,1889,Auckland,NEW,New Zealand,36.17S,175.03E,0.8589999999999993,13.789
474818,11,1,1889,Auckland,NEW,New Zealand,36.17S,175.03E,1.1789999999999996,14.893
474819,12,1,1889,Auckland,NEW,New Zealand,36.17S,175.03E,0.8909999999999998,17.052000000000003
474820,1,1,1890,Auckland,NEW,New Zealand,36.17S,175.03E,0.8639999999999995,16.874
474821,2,1,1890,Auckland,NEW,New Zealand,36.17S,175.03E,1.2990000000000002,18.93
474822,3,1,1890,Auckland,NEW,New Zealand,36.17S,175.03E,0.8879999999999989,17.785000000000004
474823,4,1,1890,Auckland,NEW,New Zealand,36.17S,175.03E,0.8850000000000019,16.697999999999997
474824,5,1,1890,Auckland,NEW,New Zealand,36.17S,175.03E,1.1009999999999998,13.99
474825,6,1,1890,Auckland,NEW,New Zealand,36.17S,175.03E,1.062,13.175999999999998
474826,7,1,1890,Auckland,NEW,New Zealand,36.17S,175.03E,1.058999999999999,12.054
474827,8,1,1890,Auckland,NEW,New Zealand,36.17S,175.03E,0.6439999999999991,11.792
474828,9,1,1890,Auckland,NEW,New Zealand,36.17S,175.03E,0.5899999999999986,12.835
474829,10,1,1890,Auckland,NEW,New Zealand,36.17S,175.03E,0.7389999999999988,14.290000000000001
474830,11,1,1890,Auckland,NEW,New Zealand,36.17S,175.03E,0.73,14.591999999999999
474831,12,1,1890,Auckland,NEW,New Zealand,36.17S,175.03E,0.8800000000000018,17.142999999999997
474832,1,1,1891,Auckland,NEW,New Zealand,36.17S,175.03E,0.6310000000000018,17.648
474833,2,1,1891,Auckland,NEW,New Zealand,36.17S,175.03E,1.2519999999999993,18.598
474834,3,1,1891,Auckland,NEW,New Zealand,36.17S,175.03E,0.5559999999999989,17.601000000000003
474835,4,1,1891,Auckland,NEW,New Zealand,36.17S,175.03E,1.0900000000000019,15.466
474836,5,1,1891,Auckland,NEW,New Zealand,36.17S,175.03E,0.5640000000000001,13.491
474837,6,1,1891,Auckland,NEW,New Zealand,36.17S,175.03E,0.8239999999999981,10.928999999999998
474838,7,1,1891,Auckland,NEW,New Zealand,36.17S,175.03E,0.5600000000000015,11.070999999999998
474839,8,1,1891,Auckland,NEW,New Zealand,36.17S,175.03E,0.6879999999999992,11.715000000000002
474841,10,1,1891,Auckland,NEW,New Zealand,36.17S,175.03E,0.7600000000000011,13.568999999999999
474842,11,1,1891,Auckland,NEW,New Zealand,36.17S,175.03E,0.6430000000000015,15.147999999999998
474843,12,1,1891,Auckland,NEW,New Zealand,36.17S,175.03E,0.7909999999999999,17.951000000000004
474844,1,1,1892,Auckland,NEW,New Zealand,36.17S,175.03E,0.7620000000000005,18.023
474845,2,1,1892,Auckland,NEW,New Zealand,36.17S,175.03E,0.7979999999999994,18.493000000000002
474846,3,1,1892,Auckland,NEW,New Zealand,36.17S,175.03E,1.7129999999999985,18.785
474847,4,1,1892,Auckland,NEW,New Zealand,36.17S,175.03E,1.2680000000000013,16.718
474848,5,1,1892,Auckland,NEW,New Zealand,36.17S,175.03E,0.6480000000000017,14.068000000000001
474849,6,1,1892,Auckland,NEW,New Zealand,36.17S,175.03E,0.6809999999999997,12.593
474850,7,1,1892,Auckland,NEW,New Zealand,36.17S,175.03E,0.7380000000000011,11.519
474851,8,1,1892,Auckland,NEW,New Zealand,36.17S,175.03E,0.5729999999999988,12.428999999999998
474852,9,1,1892,Auckland,NEW,New Zealand,36.17S,175.03E,0.6210000000000014,12.478
474853,10,1,1892,Auckland,NEW,New Zealand,36.17S,175.03E,0.7689999999999999,13.687999999999999
474854,11,1,1892,Auckland,NEW,New Zealand,36.17S,175.03E,0.8589999999999993,16.407
474855,12,1,1892,Auckland,NEW,New Zealand,36.17S,175.03E,1.36,16.322000000000003
474856,1,1,1893,Auckland,NEW,New Zealand,36.17S,175.03E,0.6910000000000002,18.244000000000003
474857,2,1,1893,Auckland,NEW,New Zealand,36.17S,175.03E,0.7820000000000011,18.657
474858,3,1,1893,Auckland,NEW,New Zealand,36.17S,175.03E,0.752,16.52
474859,4,1,1893,Auckland,NEW,New Zealand,36.17S,175.03E,0.6859999999999999,16.494
474860,5,1,1893,Auckland,NEW,New Zealand,36.17S,175.03E,0.8750000000000016,15.281999999999998
474861,6,1,1893,Auckland,NEW,New Zealand,36.17S,175.03E,1.0360000000000014,12.666
474862,7,1,1893,Auckland,NEW,New Zealand,36.17S,175.03E,0.9480000000000012,12.234
474863,8,1,1893,Auckland,NEW,New Zealand,36.17S,175.03E,0.7169999999999987,12.884
474864,9,1,1893,Auckland,NEW,New Zealand,36.17S,175.03E,0.7350000000000002,13.231000000000002
474865,10,1,1893,Auckland,NEW,New Zealand,36.17S,175.03E,0.9600000000000009,14.641
474866,11,1,1893,Auckland,NEW,New Zealand,36.17S,175.03E,1.2530000000000008,17.009
474867,12,1,1893,Auckland,NEW,New Zealand,36.17S,175.03E,0.657999999999998,16.622999999999998
474868,1,1,1894,Auckland,NEW,New Zealand,36.17S,175.03E,0.5289999999999987,19.163999999999998
474869,2,1,1894,Auckland,NEW,New Zealand,36.17S,175.03E,0.8920000000000015,19.145
474870,3,1,1894,Auckland,NEW,New Zealand,36.17S,175.03E,1.0929999999999989,17.774
474871,4,1,1894,Auckland,NEW,New Zealand,36.17S,175.03E,0.8659999999999989,15.373
474872,5,1,1894,Auckland,NEW,New Zealand,36.17S,175.03E,0.8369999999999993,14.034999999999998
474873,6,1,1894,Auckland,NEW,New Zealand,36.17S,175.03E,0.8800000000000018,12.701
474874,7,1,1894,Auckland,NEW,New Zealand,36.17S,175.03E,1.3120000000000016,11.556000000000001
474875,8,1,1894,Auckland,NEW,New Zealand,36.17S,175.03E,1.211,11.348999999999998
474876,9,1,1894,Auckland,NEW,New Zealand,36.17S,175.03E,0.6409999999999982,11.959000000000001
474877,10,1,1894,Auckland,NEW,New Zealand,36.17S,175.03E,0.7800000000000019,13.597000000000001
474878,11,1,1894,Auckland,NEW,New Zealand,36.17S,175.03E,0.9049999999999987,15.205
474879,12,1,1894,Auckland,NEW,New Zealand,36.17S,175.03E,0.7629999999999981,18.043000000000003
474880,1,1,1895,Auckland,NEW,New Zealand,36.17S,175.03E,0.7199999999999996,19.107
474881,2,1,1895,Auckland,NEW,New Zealand,36.17S,175.03E,0.5929999999999995,18.994
474882,3,1,1895,Auckland,NEW,New Zealand,36.17S,175.03E,0.6289999999999986,17.809
474883,4,1,1895,Auckland,NEW,New Zealand,36.17S,175.03E,0.8289999999999982,15.32
474884,5,1,1895,Auckland,NEW,New Zealand,36.17S,175.03E,0.5080000000000003,14.068999999999999
474885,6,1,1895,Auckland,NEW,New Zealand,36.17S,175.03E,0.4969999999999983,12.379999999999999
474886,7,1,1895,Auckland,NEW,New Zealand,36.17S,175.03E,0.6990000000000012,9.92
474887,8,1,1895,Auckland,NEW,New Zealand,36.17S,175.03E,0.6910000000000002,10.579
474888,9,1,1895,Auckland,NEW,New Zealand,36.17S,175.03E,0.5600000000000015,12.584999999999999
474889,10,1,1895,Auckland,NEW,New Zealand,36.17S,175.03E,0.5550000000000013,13.475000000000001
474890,11,1,1895,Auckland,NEW,New Zealand,36.17S,175.03E,0.8979999999999992,14.266000000000002
474891,12,1,1895,Auckland,NEW,New Zealand,36.17S,175.03E,0.7709999999999992,17.573
474892,1,1,1896,Auckland,NEW,New Zealand,36.17S,175.03E,0.5809999999999998,18.474000000000004
474893,2,1,1896,Auckland,NEW,New Zealand,36.17S,175.03E,1.5589999999999982,18.374
474894,3,1,1896,Auckland,NEW,New Zealand,36.17S,175.03E,0.7979999999999994,18.615999999999996
474895,4,1,1896,Auckland,NEW,New Zealand,36.17S,175.03E,0.7289999999999984,16.424
474896,5,1,1896,Auckland,NEW,New Zealand,36.17S,175.03E,0.7890000000000007,14.188999999999998
474897,6,1,1896,Auckland,NEW,New Zealand,36.17S,175.03E,0.7239999999999982,13.106999999999998
474898,7,1,1896,Auckland,NEW,New Zealand,36.17S,175.03E,0.6920000000000017,11.89
474899,8,1,1896,Auckland,NEW,New Zealand,36.17S,175.03E,0.8750000000000016,11.074
474900,9,1,1896,Auckland,NEW,New Zealand,36.17S,175.03E,0.8299999999999998,13.048000000000002
474901,10,1,1896,Auckland,NEW,New Zealand,36.17S,175.03E,0.708,12.689000000000002
474903,12,1,1896,Auckland,NEW,New Zealand,36.17S,175.03E,1.3220000000000018,17.999000000000002
